epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,4289.25,0.60944,0.27679,0.00209,0.97497,0.97325,0.98925,0.79591,0.76997,0.19548,0.00289,0.00064234,0.00064234,0.00064234
183,4312.89,0.59243,0.27066,0.00205,0.97792,0.97623,0.98932,0.84563,0.63447,0.16437,0.00234,0.000640364,0.000640364,0.000640364
184,4336.41,0.60888,0.25991,0.00209,0.98202,0.97731,0.98981,0.82208,0.68574,0.17007,0.00257,0.000638388,0.000638388,0.000638388
185,4359.9,0.58933,0.26736,0.00201,0.98284,0.97624,0.99043,0.83439,0.65043,0.1678,0.00242,0.000636412,0.000636412,0.000636412
186,4383.48,0.58156,0.26563,0.00202,0.97263,0.97584,0.988,0.79963,0.75787,0.19024,0.00284,0.000634436,0.000634436,0.000634436
187,4407.05,0.62212,0.27301,0.00211,0.97704,0.97743,0.98844,0.82817,0.68337,0.17306,0.00247,0.00063246,0.00063246,0.00063246
188,4430.64,0.62299,0.27169,0.00215,0.97225,0.98517,0.98879,0.84025,0.63717,0.16578,0.00236,0.000630484,0.000630484,0.000630484
189,4454.16,0.58164,0.26181,0.002,0.98122,0.97856,0.98909,0.8289,0.6675,0.17147,0.00247,0.000628508,0.000628508,0.000628508
190,4477.7,0.60177,0.26877,0.00207,0.9796,0.97197,0.98836,0.84882,0.61592,0.16895,0.00227,0.000626532,0.000626532,0.000626532
191,4501.42,0.60786,0.28127,0.00209,0.97588,0.98339,0.99236,0.84634,0.62664,0.16043,0.00233,0.000624556,0.000624556,0.000624556
192,4524.94,0.5857,0.26038,0.00201,0.98233,0.97321,0.99093,0.84284,0.63322,0.16464,0.00235,0.00062258,0.00062258,0.00062258
193,4548.53,0.61316,0.27834,0.0021,0.97805,0.9785,0.98996,0.81746,0.70261,0.17351,0.00263,0.000620604,0.000620604,0.000620604
194,4572.02,0.60464,0.26879,0.00209,0.98044,0.97489,0.9903,0.81098,0.72218,0.18388,0.0027,0.000618628,0.000618628,0.000618628
195,4595.6,0.58247,0.27319,0.00197,0.97844,0.96864,0.98668,0.82681,0.66462,0.18226,0.00248,0.000616652,0.000616652,0.000616652
196,4619.22,0.57896,0.26656,0.00197,0.97202,0.97799,0.9894,0.82157,0.67913,0.17626,0.00255,0.000614676,0.000614676,0.000614676
197,4642.94,0.58097,0.26599,0.00196,0.97491,0.97042,0.98792,0.82239,0.67907,0.18264,0.00252,0.0006127,0.0006127,0.0006127
198,4666.41,0.58665,0.26509,0.00202,0.97695,0.98229,0.99157,0.82398,0.68369,0.17216,0.00252,0.000610724,0.000610724,0.000610724
199,4689.8,0.60081,0.28238,0.00208,0.98113,0.97646,0.99125,0.85151,0.60904,0.15926,0.00225,0.000608748,0.000608748,0.000608748
200,4713.44,0.56836,0.25324,0.00194,0.97409,0.98211,0.98993,0.83236,0.64855,0.16887,0.00241,0.000606772,0.000606772,0.000606772
201,4736.89,0.5902,0.26397,0.002,0.98561,0.97803,0.99038,0.83109,0.66051,0.16399,0.00246,0.000604796,0.000604796,0.000604796
